Datetime,Close,High,Low,Open,Volume
2025-05-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-05-08 01:00:00+00:00,0.012671746307309384,0.04534020150715801,0.05303358508134348,0.048962912375380974,0.22851295699055102
2025-05-08 02:00:00+00:00,0.07486558266239385,0.08416458308788588,0.06273978566933014,0.05412649560332472,0.0
2025-05-08 03:00:00+00:00,0.10735707039051245,0.106316516343548,0.11326397330781379,0.11235323444500978,0.0
2025-05-08 04:00:00+00:00,0.09497558401730721,0.12326495704118745,0.1408538740742653,0.1432791031704701,0.22222264320990648
2025-05-08 05:00:00+00:00,0.08035793951798098,0.10267516243187469,0.126552948986542,0.13457582165133974,0.1221931909115158
2025-05-08 06:00:00+00:00,0.09874510771562672,0.09778802476731574,0.1265955176784006,0.11779814977782177,0.006920784936589151
2025-05-08 07:00:00+00:00,0.11550803199358395,0.12179990662076268,0.14581070187690237,0.13580552375190003,0.12565926671354785
2025-05-08 08:00:00+00:00,0.14784860658708254,0.14941987057812245,0.1590948279578237,0.15079347839332335,0.035944686259770285
2025-05-08 09:00:00+00:00,0.15147988504164367,0.15350084870381764,0.18232332376345983,0.1799190335738876,0.03997025469418108
2025-05-08 10:00:00+00:00,0.15787056059272508,0.1563404065923999,0.19192121666709738,0.18811210263164746,0.0849405801142931
2025-05-08 11:00:00+00:00,0.1286259083703909,0.15345503178821218,0.17377509936287083,0.18863026232761815,0.0
2025-05-08 12:00:00+00:00,0.11884960129190425,0.13390429937209003,0.1625407366215761,0.16310480442120578,0.07263830960983535
2025-05-08 13:00:00+00:00,0.11788684158637164,0.14162935860681625,0.1514971247273449,0.15394641126727127,0.0
2025-05-08 14:00:00+00:00,0.13205229745970204,0.1531588581551926,0.15849455551819513,0.15451066492392673,0.0
2025-05-08 15:00:00+00:00,0.22713087693749845,0.27174012645468704,0.16989488227331861,0.1594861635996523,0.20422744044876615
2025-05-08 16:00:00+00:00,0.26098003209933385,0.26137241298058633,0.25556518290527563,0.2695972182559636,0.2554206374225046
2025-05-08 17:00:00+00:00,0.24029391709911874,0.28396669764762894,0.27856305339299414,0.2897662400414527,0.07344408003750495
2025-05-08 18:00:00+00:00,0.26512573707847586,0.26740497353527637,0.2840166955487158,0.2716958180062088,0.0
2025-05-08 19:00:00+00:00,0.24778504682162605,0.26117550933137856,0.2846821681366336,0.2925769120119268,0.017086121955753857
2025-05-08 20:00:00+00:00,0.34771708083326036,0.3589575342645075,0.30073002612316646,0.2881291097136929,0.11447901258517423
2025-05-08 21:00:00+00:00,0.36337624627261,0.4297283056904604,0.3644305710024227,0.37796359000958457,0.1311733634019577
2025-05-08 22:00:00+00:00,0.37317293213205005,0.3881363642313884,0.38120425212735665,0.3917997254495358,0.2543852603118407
2025-05-08 23:00:00+00:00,0.3915292567693349,0.3918998965846763,0.4064663459465985,0.40228318751923897,0.03420962761786982
2025-05-09 00:00:00+00:00,0.36210394940774826,0.3934156728759497,0.39203448171809363,0.4217173550119764,0.0
2025-05-09 01:00:00+00:00,0.3845833971317685,0.3808558381659273,0.3909761917078338,0.39131918266400856,0.0
2025-05-09 02:00:00+00:00,0.34583231898410105,0.38169908758885196,0.38627531490055045,0.4103363852480255,0.0
2025-05-09 03:00:00+00:00,0.33719832519467197,0.35998514222879674,0.37457054117200794,0.3744408458188806,0.017852235343566367
2025-05-09 04:00:00+00:00,0.3637882281145659,0.36026222548031406,0.37606583382906944,0.3655272274906505,0.0
2025-05-09 05:00:00+00:00,0.37471290703861015,0.3716624558739463,0.39145953495590113,0.39076075697939405,0.0
2025-05-09 06:00:00+00:00,0.3929458574344542,0.39190971449516265,0.4134433006578204,0.40079599501761365,0.0
2025-05-09 07:00:00+00:00,0.4304857750601174,0.45778025770924113,0.42938500633680743,0.4185935619982315,0.17013198469086707
2025-05-09 08:00:00+00:00,0.3738625060172476,0.4366292058837642,0.40389929217425813,0.4521165869912247,0.15402794280495002
2025-05-09 09:00:00+00:00,0.3735584766365534,0.3906890209579661,0.38310744984438205,0.4035822954686461,0.05775732114422432
2025-05-09 10:00:00+00:00,0.4077243290699455,0.40474226894093057,0.4097683832087524,0.39884309456838274,0.05434631053129319
2025-05-09 11:00:00+00:00,0.37993538274104477,0.40361157291652994,0.4101110881204253,0.4233852146468591,0.12397497918636889
2025-05-09 12:00:00+00:00,0.37147488397864237,0.3836413975468309,0.40690927587960957,0.4001125328419466,0.0
2025-05-09 13:00:00+00:00,0.42981713073373484,0.4294239504653685,0.41175456293269175,0.397293383821232,0.012900914991472473
2025-05-09 14:00:00+00:00,0.3888051094560847,0.42061837563761895,0.3836942511789907,0.44814085042827667,0.0
2025-05-09 15:00:00+00:00,0.37021855967182393,0.3918715337321581,0.3988034425678295,0.41397886777338133,0.0
2025-05-09 16:00:00+00:00,0.3353311882371468,0.3690056202083145,0.3760017113691818,0.3964345526687083,0.0
2025-05-09 17:00:00+00:00,0.39328403504269005,0.38947214549707,0.37847931700419846,0.3689710291509867,0.01926372285134622
2025-05-09 18:00:00+00:00,0.3967032640197745,0.4007905599699786,0.4170837320780416,0.41731776593698733,0.0
2025-05-09 19:00:00+00:00,0.388697156994823,0.39527234883690454,0.4139573580253302,0.41904019658279523,0.0
2025-05-09 20:00:00+00:00,0.39228657633175334,0.4047466324567033,0.43030373569907443,0.41553175741437265,0.0
2025-05-09 21:00:00+00:00,0.3761724683770886,0.3898626801586573,0.40542529895076207,0.4173347200374682,0.0
2025-05-09 22:00:00+00:00,0.36464854313747264,0.38018494761599264,0.4040162213658194,0.40209086444190056,0.0
2025-05-09 23:00:00+00:00,0.37732139100050954,0.37366421873431843,0.4035150962591283,0.38998351743543846,0.0
2025-05-10 00:00:00+00:00,0.3694882282247214,0.3835415821235486,0.4080742570416156,0.40412482668405847,0.0
2025-05-10 01:00:00+00:00,0.37953056101131555,0.3811558298752473,0.4094493874419127,0.39505597237329315,0.0
2025-05-10 02:00:00+00:00,0.3887329575559555,0.39257351433196774,0.416347132055626,0.40382124232230954,0.0
2025-05-10 03:00:00+00:00,0.39306207156366924,0.3894176015499209,0.4192358758158097,0.41394707883497794,0.0
2025-05-10 04:00:00+00:00,0.3905147239446265,0.390643749481832,0.4234054522411608,0.41827249372036057,0.0
2025-05-10 05:00:00+00:00,0.4026456063899042,0.3987429801940019,0.427473725956772,0.414678754233889,0.0
2025-05-10 06:00:00+00:00,0.42798028655870635,0.4340100055416647,0.4425931553854241,0.42761526271703243,0.0
2025-05-10 07:00:00+00:00,0.4368307360485213,0.44827379316062554,0.46398796437593237,0.46522528555738507,0.0
2025-05-10 08:00:00+00:00,0.42185673827146,0.44529623908575644,0.45473654829337207,0.45895332801045186,0.0
2025-05-10 09:00:00+00:00,0.4365696673411854,0.43401982345215195,0.44694863306003185,0.445847808338133,0.0
2025-05-10 10:00:00+00:00,0.4247516267224194,0.43503106823229576,0.4612565631223653,0.456367827687,0.0
2025-05-10 11:00:00+00:00,0.4085168984156322,0.42035001941764527,0.44720027330177814,0.44643431425167,0.0
2025-05-10 12:00:00+00:00,0.4251950029025986,0.4302481095067918,0.4499505341023715,0.4348493654662988,0.0
2025-05-10 13:00:00+00:00,0.42345950185446846,0.4287181517892593,0.45718020674374316,0.45053667675259046,0.0
2025-05-10 14:00:00+00:00,0.41700273295975876,0.4222476033389624,0.44912071403322695,0.4471506249970201,0.0
2025-05-10 15:00:00+00:00,0.3916157288939166,0.4126598683090936,0.4309309503487402,0.4402063314028615,0.0
2025-05-10 16:00:00+00:00,0.4078515587564313,0.40976303927600544,0.42969538059643586,0.4149335955567546,0.01706162047253005
2025-05-10 17:00:00+00:00,0.3949606028594177,0.41379220065190925,0.4332830052849834,0.433032097820921,0.0
2025-05-10 18:00:00+00:00,0.3979975919991796,0.3969244849960507,0.4243947701937252,0.4162549557630433,0.02474068842600451
2025-05-10 19:00:00+00:00,0.3938287543497676,0.39643904386642426,0.42558399934476565,0.4216601349228508,0.0
2025-05-10 20:00:00+00:00,0.39237084534488,0.39712138864525937,0.42709815154885344,0.41882562124857436,0.040080385072382936
2025-05-10 21:00:00+00:00,0.4325269578225326,0.4302252010489891,0.4318545293088132,0.4178698338339206,0.0
2025-05-10 22:00:00+00:00,0.42420745819320604,0.4310291788299665,0.45858281819827695,0.4569363198687757,0.07611676244978459
2025-05-10 23:00:00+00:00,0.5046628853930404,0.5093630139676142,0.4599908180948189,0.4462441104368917,0.12851078469410024
2025-05-11 00:00:00+00:00,0.4784943275387823,0.5087564852753159,0.4883280957677023,0.5191531002956902,0.02686852857731759
2025-05-11 01:00:00+00:00,0.45518210368503365,0.48002873375135824,0.4836062040365894,0.5010116829646787,0.027683644931577715
2025-05-11 02:00:00+00:00,0.4326183869478859,0.4633213773001179,0.45537400098285197,0.47908791177933807,0.053206107487249125
2025-05-11 03:00:00+00:00,0.4536289101097477,0.45730136185327197,0.46887420358827114,0.45426551922727487,0.06813382558581278
2025-05-11 04:00:00+00:00,0.46055439096636164,0.47071535477564996,0.48938099733595397,0.47548357598006596,0.0
2025-05-11 05:00:00+00:00,0.4380540136835247,0.4588602278627931,0.47649884902878714,0.4809698169328023,0.032609200837395026
2025-05-11 06:00:00+00:00,0.4398677251882832,0.44249813459700693,0.46364472062005824,0.46174916514300524,0.0
2025-05-11 07:00:00+00:00,0.4092246479703281,0.4358579544710759,0.4482941270292873,0.4629438994113215,0.0
2025-05-11 08:00:00+00:00,0.4401320985627999,0.4440286377540108,0.44615868746174225,0.43112105280725466,0.024105165417848802
2025-05-11 09:00:00+00:00,0.47462070682424784,0.4772251748678942,0.47779423048737346,0.46238600354234727,0.0
2025-05-11 10:00:00+00:00,0.48746704971431143,0.4827422951220255,0.50256651492814,0.4967985889949871,0.0
2025-05-11 11:00:00+00:00,0.4972472122378431,0.4953103114241202,0.5159454775883923,0.5120837702104799,0.0
2025-05-11 12:00:00+00:00,0.494596869158312,0.5021664855807622,0.525516967126193,0.5173093418683106,0.000315993355803972
2025-05-11 13:00:00+00:00,0.45573673699365536,0.4905093531960567,0.493798442093647,0.5132324105181123,0.0675819107317507
2025-05-11 14:00:00+00:00,0.4669748085220755,0.4663087492854743,0.4764681349093447,0.47287688303101216,0.13171138566243928
2025-05-11 15:00:00+00:00,0.4607394523285233,0.4901946346210071,0.4846973635430949,0.4847304483458892,0.0
